week,country,channel,installs,roas_w0,roas_w1,roas_w2,roas_w3,roas_w4,roas_w5,roas_w6,lifetime_value_w0,lifetime_value_w4,lifetime_value_w1,lifetime_value_w2,lifetime_value_w3,lifetime_value_w5,lifetime_value_w6,lifetime_value_ad_w0,lifetime_value_ad_w1,lifetime_value_ad_w2,lifetime_value_ad_w3,lifetime_value_ad_w4,lifetime_value_ad_w5,lifetime_value_ad_w6,lifetime_value_iap_w0,lifetime_value_iap_w1,lifetime_value_iap_w2,lifetime_value_iap_w3,lifetime_value_iap_w4,lifetime_value_iap_w5,lifetime_value_iap_w6,ecpi,trial started_w0_events_cost_cohort,cost_per_paying_user_d0
2024-12-16,Georgia,Google Ads,16,0.5821,0.6746,0.6746,0.6746,0.6746,0.6746,0.6746,0.0319,0.037,0.037,0.037,0.037,0.037,0.037,0.0319,0.037,0.037,0.037,0.037,0.037,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0548,0.8762,0.0
2024-12-16,Germany,Google Ads,30,0.4124,0.4192,0.4221,0.4239,0.4239,0.4239,0.4239,0.1001,0.1029,0.1017,0.1024,0.1029,0.1029,0.1029,0.1001,0.1017,0.1024,0.1029,0.1029,0.1029,0.1029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2427,7.2815,0.0
2024-12-16,Germany,Organic,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6632,0.6727,0.6683,0.6727,0.6727,0.6727,0.6727,0.1047,0.1098,0.1142,0.1142,0.1142,0.1142,0.1142,0.5585,0.5585,0.5585,0.5585,0.5585,0.5585,0.5585,0.0,0.0,0.0
2024-12-16,Ghana,Google Ads,16,0.8515,0.8515,0.8515,0.8515,0.8515,0.8515,0.8515,0.0448,0.0448,0.0448,0.0448,0.0448,0.0448,0.0448,0.0448,0.0448,0.0448,0.0448,0.0448,0.0448,0.0448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0527,0.0,0.0
2024-12-16,Ghana,Organic,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-16,Greece,Google Ads,17,0.279,0.279,0.282,0.282,0.282,0.282,0.282,0.0192,0.0194,0.0192,0.0194,0.0194,0.0194,0.0194,0.0192,0.0192,0.0194,0.0194,0.0194,0.0194,0.0194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0689,0.0,0.0
2024-12-16,Greece,Organic,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1412,0.1412,0.1412,0.1412,0.1412,0.1412,0.1412,0.1412,0.1412,0.1412,0.1412,0.1412,0.1412,0.1412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-16,Grenada,Google Ads,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0752,0.0,0.0
2024-12-16,Guadeloupe,Google Ads,1,2.1278,2.1278,2.1278,2.1278,2.1278,2.1278,2.1278,0.0992,0.0992,0.0992,0.0992,0.0992,0.0992,0.0992,0.0992,0.0992,0.0992,0.0992,0.0992,0.0992,0.0992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0466,0.0,0.0
2024-12-16,Guam,Google Ads,7,1.7843,1.7843,1.7843,1.9106,1.9106,1.9106,1.9106,0.1739,0.1862,0.1739,0.1739,0.1862,0.1862,0.1862,0.1739,0.1739,0.1739,0.1862,0.1862,0.1862,0.1862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0975,0.0,0.0
2024-12-16,Guam,Organic,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0737,0.1662,0.0737,0.0737,0.0737,0.1662,0.1662,0.0737,0.0737,0.0737,0.0737,0.1662,0.1662,0.1662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-16,Guatemala,Google Ads,3,0.4111,0.4111,0.4111,0.4111,0.4111,0.4111,0.4111,0.0266,0.0266,0.0266,0.0266,0.0266,0.0266,0.0266,0.0266,0.0266,0.0266,0.0266,0.0266,0.0266,0.0266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0647,0.0,0.0
2024-12-16,Guatemala,Organic,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0073,0.0078,0.0076,0.0078,0.0078,0.0078,0.0078,0.0073,0.0076,0.0078,0.0078,0.0078,0.0078,0.0078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-16,Guyana,Google Ads,6,1.4504,1.4504,1.459,1.459,1.459,1.459,1.459,0.0618,0.0621,0.0618,0.0621,0.0621,0.0621,0.0621,0.0618,0.0618,0.0621,0.0621,0.0621,0.0621,0.0621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0426,0.0,0.0
2024-12-16,Guyana,Organic,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-16,Haiti,Organic,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0468,0.0487,0.0487,0.0487,0.0487,0.0487,0.0487,0.0468,0.0487,0.0487,0.0487,0.0487,0.0487,0.0487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-16,Honduras,Google Ads,1,0.0967,0.0967,0.0967,0.0967,0.0967,0.0967,0.0967,0.0102,0.0102,0.0102,0.0102,0.0102,0.0102,0.0102,0.0102,0.0102,0.0102,0.0102,0.0102,0.0102,0.0102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1055,0.0,0.0
2024-12-16,Honduras,Organic,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0168,0.017,0.017,0.017,0.017,0.017,0.017,0.0168,0.017,0.017,0.017,0.017,0.017,0.017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-16,Hong Kong,Google Ads,7,1.2437,1.2437,1.2437,1.2437,1.2437,1.2437,1.2437,0.0865,0.0865,0.0865,0.0865,0.0865,0.0865,0.0865,0.0865,0.0865,0.0865,0.0865,0.0865,0.0865,0.0865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0696,0.0,0.0
2024-12-16,Hong Kong,Organic,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013,0.013,0.013,0.013,0.013,0.013,0.013,0.013,0.013,0.013,0.013,0.013,0.013,0.013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-16,Hungary,Google Ads,5,0.7164,0.7164,0.7164,0.7164,0.7388,0.7388,0.7388,0.0672,0.0693,0.0672,0.0672,0.0672,0.0693,0.0693,0.0672,0.0672,0.0672,0.0672,0.0693,0.0693,0.0693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0937,0.0,0.0
2024-12-16,Iceland,Google Ads,1,0.063,0.063,0.063,0.063,0.063,0.063,0.063,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2538,0.0,0.0
2024-12-16,India,Google Ads,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021,0.0021,0.0021,0.0021,0.0021,0.0021,0.0021,0.0021,0.0021,0.0021,0.0021,0.0021,0.0021,0.0021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-16,India,Organic,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0079,0.0089,0.0086,0.0089,0.0089,0.009,0.0091,0.0079,0.0086,0.0089,0.0089,0.0089,0.009,0.0091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-16,Indonesia,Google Ads,31,0.2825,0.307,0.613,0.6157,0.6157,0.6157,0.6157,0.0231,0.0504,0.0252,0.0502,0.0504,0.0504,0.0504,0.0231,0.0252,0.0502,0.0504,0.0504,0.0504,0.0504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0819,0.8465,0.0
2024-12-16,Indonesia,Organic,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0094,0.0094,0.0094,0.0094,0.0094,0.0094,0.0094,0.0094,0.0094,0.0094,0.0094,0.0094,0.0094,0.0094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-16,"Iran, Islamic Republic Of",Google Ads,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-16,Iraq,Organic,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-16,Ireland,Google Ads,29,0.2858,0.2874,0.2882,0.2882,0.2882,0.294,0.2995,0.0768,0.0775,0.0773,0.0775,0.0775,0.0791,0.0805,0.0768,0.0773,0.0775,0.0775,0.0775,0.0791,0.0805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2689,0.0,0.0
2024-12-16,Ireland,Organic,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1244,0.1244,0.1244,0.1244,0.1244,0.1244,0.1244,0.1244,0.1244,0.1244,0.1244,0.1244,0.1244,0.1244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-16,Isle Of Man,Google Ads,1,0.7602,0.7602,0.7602,0.7602,0.7602,0.7602,0.7602,0.185,0.185,0.185,0.185,0.185,0.185,0.185,0.185,0.185,0.185,0.185,0.185,0.185,0.185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2434,0.0,0.0
2024-12-16,Israel,Google Ads,9,0.3312,0.3312,0.3312,0.3312,0.3312,0.3312,0.3312,0.1006,0.1006,0.1006,0.1006,0.1006,0.1006,0.1006,0.1006,0.1006,0.1006,0.1006,0.1006,0.1006,0.1006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3037,0.0,0.0
2024-12-16,Israel,Organic,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1726,0.1726,0.1726,0.1726,0.1726,0.1726,0.1726,0.1726,0.1726,0.1726,0.1726,0.1726,0.1726,0.1726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-16,Italy,Google Ads,13,0.4123,0.4135,0.4135,0.4135,0.4135,0.4135,0.4135,0.056,0.0562,0.0562,0.0562,0.0562,0.0562,0.0562,0.056,0.0562,0.0562,0.0562,0.0562,0.0562,0.0562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1359,0.0,0.0
2024-12-16,Italy,Organic,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0708,0.074,0.074,0.074,0.074,0.074,0.074,0.0708,0.074,0.074,0.074,0.074,0.074,0.074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-16,Jamaica,Google Ads,43,0.9298,1.0411,1.0498,1.0549,1.1208,1.1392,1.2391,0.0539,0.065,0.0604,0.0609,0.0612,0.0661,0.0719,0.0539,0.0604,0.0609,0.0612,0.065,0.0661,0.0719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058,2.495,0.0
2024-12-16,Jamaica,Organic,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-16,Japan,Google Ads,8,0.1678,0.1678,0.1678,0.1678,0.1678,0.1678,0.1678,0.1277,0.1277,0.1277,0.1277,0.1277,0.1277,0.1277,0.1277,0.1277,0.1277,0.1277,0.1277,0.1277,0.1277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7612,3.0447,0.0
2024-12-16,Japan,Organic,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042,0.042,0.042,0.042,0.042,0.042,0.042,0.042,0.042,0.042,0.042,0.042,0.042,0.042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-16,Jersey,Google Ads,1,0.5074,0.5074,0.5074,0.5074,0.5074,0.5074,0.5074,0.1448,0.1448,0.1448,0.1448,0.1448,0.1448,0.1448,0.1448,0.1448,0.1448,0.1448,0.1448,0.1448,0.1448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2854,0.0,0.0
2024-12-16,Jersey,Organic,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0124,0.0124,0.0124,0.0124,0.0124,0.0124,0.0124,0.0124,0.0124,0.0124,0.0124,0.0124,0.0124,0.0124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-16,Jordan,Google Ads,3,0.4505,0.4505,0.4505,0.4505,0.4505,0.4505,0.4505,0.0338,0.0338,0.0338,0.0338,0.0338,0.0338,0.0338,0.0338,0.0338,0.0338,0.0338,0.0338,0.0338,0.0338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.075,0.0,0.0
2024-12-16,Kazakhstan,Google Ads,1,0.6778,0.6778,0.6778,0.6778,0.6778,0.6778,0.6778,0.069,0.069,0.069,0.069,0.069,0.069,0.069,0.069,0.069,0.069,0.069,0.069,0.069,0.069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1018,0.0,0.0
2024-12-16,Kazakhstan,Organic,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007,0.007,0.007,0.007,0.007,0.007,0.007,0.007,0.007,0.007,0.007,0.007,0.007,0.007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-16,Kenya,Google Ads,46,0.5583,0.5703,0.5703,0.5703,0.5703,0.6541,0.6548,0.0214,0.0219,0.0219,0.0219,0.0219,0.0251,0.0251,0.0214,0.0219,0.0219,0.0219,0.0219,0.0251,0.0251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0384,0.0,0.0
2024-12-16,Kenya,Organic,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059,0.0069,0.0059,0.0059,0.0059,0.0069,0.0069,0.0059,0.0059,0.0059,0.0059,0.0069,0.0069,0.0069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-16,Kuwait,Google Ads,4,0.3872,0.3872,0.3872,0.3872,0.3872,0.3872,0.3872,0.0971,0.0971,0.0971,0.0971,0.0971,0.0971,0.0971,0.0971,0.0971,0.0971,0.0971,0.0971,0.0971,0.0971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2508,0.0,0.0
2024-12-16,Kuwait,Organic,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0158,0.0158,0.0158,0.0158,0.0158,0.0158,0.0158,0.0158,0.0158,0.0158,0.0158,0.0158,0.0158,0.0158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-16,Kyrgyzstan,Google Ads,1,0.0,0.0661,0.0661,0.0661,0.0661,0.0661,0.0661,0.0,0.0069,0.0069,0.0069,0.0069,0.0069,0.0069,0.0,0.0069,0.0069,0.0069,0.0069,0.0069,0.0069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1043,0.0,0.0
2024-12-16,Lao People's Democratic Republic,Google Ads,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2488,0.2577,0.2488,0.2488,0.2488,0.2577,0.2577,0.2488,0.2488,0.2488,0.2488,0.2577,0.2577,0.2577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-16,Latvia,Google Ads,5,0.1897,0.1897,0.1897,0.1897,0.1897,0.1897,0.1897,0.0145,0.0145,0.0145,0.0145,0.0145,0.0145,0.0145,0.0145,0.0145,0.0145,0.0145,0.0145,0.0145,0.0145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0762,0.3811,0.0
2024-12-16,Lebanon,Google Ads,34,0.9237,1.3739,1.4678,1.5042,1.6573,1.6582,1.6582,0.025,0.0448,0.0372,0.0397,0.0407,0.0449,0.0449,0.025,0.0372,0.0397,0.0407,0.0448,0.0449,0.0449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0271,0.0,0.0
2024-12-16,Lebanon,Organic,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014,0.0014,0.0014,0.0014,0.0014,0.0014,0.0014,0.0014,0.0014,0.0014,0.0014,0.0014,0.0014,0.0014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-16,Lesotho,Google Ads,3,0.1812,0.1812,0.1812,0.1812,0.1812,0.1812,0.1812,0.0065,0.0065,0.0065,0.0065,0.0065,0.0065,0.0065,0.0065,0.0065,0.0065,0.0065,0.0065,0.0065,0.0065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0359,0.0,0.0
2024-12-16,Lesotho,Organic,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-16,Libya,Google Ads,4,0.5707,0.5707,0.5707,0.5707,0.5707,0.5707,0.5856,0.0143,0.0143,0.0143,0.0143,0.0143,0.0143,0.0147,0.0143,0.0143,0.0143,0.0143,0.0143,0.0143,0.0147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0251,0.0,0.0
2024-12-16,Lithuania,Google Ads,12,0.632,0.632,0.632,0.632,0.632,0.632,0.632,0.0398,0.0398,0.0398,0.0398,0.0398,0.0398,0.0398,0.0398,0.0398,0.0398,0.0398,0.0398,0.0398,0.0398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.063,0.7561,0.0
2024-12-16,Luxembourg,Google Ads,1,3.508,3.508,3.508,3.508,3.508,3.508,3.508,0.2386,0.2386,0.2386,0.2386,0.2386,0.2386,0.2386,0.2386,0.2386,0.2386,0.2386,0.2386,0.2386,0.2386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.068,0.0,0.0
2024-12-16,Luxembourg,Organic,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0042,0.0042,0.0042,0.0042,0.0042,0.0042,0.0042,0.0042,0.0042,0.0042,0.0042,0.0042,0.0042,0.0042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-16,"Macedonia, The Former Yugoslav Republic Of",Google Ads,8,1.2224,1.2224,1.2485,1.2797,1.2797,1.2797,1.2797,0.068,0.0712,0.068,0.0695,0.0712,0.0712,0.0712,0.068,0.068,0.0695,0.0712,0.0712,0.0712,0.0712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0556,0.0,0.0
2024-12-16,Madagascar,Google Ads,3,1.2409,1.2409,1.2409,1.2409,1.2409,1.2409,1.2409,0.0263,0.0263,0.0263,0.0263,0.0263,0.0263,0.0263,0.0263,0.0263,0.0263,0.0263,0.0263,0.0263,0.0263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0212,0.0,0.0
2024-12-16,Madagascar,Organic,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023,0.0172,0.0023,0.0023,0.0172,0.0172,0.0172,0.0023,0.0023,0.0023,0.0172,0.0172,0.0172,0.0172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-16,Malawi,Google Ads,5,3.6326,3.6326,3.6326,3.6326,3.6326,3.6326,3.6326,0.0604,0.0604,0.0604,0.0604,0.0604,0.0604,0.0604,0.0604,0.0604,0.0604,0.0604,0.0604,0.0604,0.0604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0166,0.0,0.0
2024-12-16,Malaysia,Google Ads,51,0.4629,0.5309,0.6045,0.6235,0.6301,0.7315,0.8534,0.0411,0.0559,0.0471,0.0536,0.0553,0.0649,0.0757,0.0411,0.0471,0.0536,0.0553,0.0559,0.0649,0.0757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0887,1.1313,0.0
2024-12-16,Malaysia,Organic,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0104,0.0104,0.0104,0.0104,0.0104,0.0104,0.0104,0.0104,0.0104,0.0104,0.0104,0.0104,0.0104,0.0104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-16,Maldives,Google Ads,5,0.1685,0.3536,0.3578,0.3578,0.3578,0.3578,0.3655,0.0145,0.0307,0.0304,0.0307,0.0307,0.0307,0.0314,0.0145,0.0304,0.0307,0.0307,0.0307,0.0307,0.0314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0858,0.0,0.0
2024-12-16,Mali,Organic,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0151,0.0151,0.0151,0.0151,0.0151,0.0151,0.0151,0.0151,0.0151,0.0151,0.0151,0.0151,0.0151,0.0151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-16,Malta,Google Ads,2,0.0257,0.0257,0.0257,0.0257,0.0257,0.0257,0.0257,0.0045,0.0045,0.0045,0.0045,0.0045,0.0045,0.0045,0.0045,0.0045,0.0045,0.0045,0.0045,0.0045,0.0045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1754,0.0,0.0
2024-12-16,Marshall Islands,Google Ads,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0078,0.0,0.0
2024-12-16,Martinique,Google Ads,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0045,0.0045,0.0045,0.0045,0.0045,0.0045,0.0045,0.0045,0.0045,0.0045,0.0045,0.0045,0.0045,0.0045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-16,Martinique,Organic,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0119,0.0119,0.0119,0.0119,0.0119,0.0119,0.0119,0.0119,0.0119,0.0119,0.0119,0.0119,0.0119,0.0119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-16,Mauritius,Google Ads,18,0.7668,0.7668,0.7668,0.7668,0.7668,0.7668,0.7668,0.0403,0.0403,0.0403,0.0403,0.0403,0.0403,0.0403,0.0403,0.0403,0.0403,0.0403,0.0403,0.0403,0.0403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0526,0.9468,0.0
2024-12-16,Mexico,Google Ads,45,0.6192,0.8042,0.8598,0.879,0.879,0.879,0.879,0.1089,0.1546,0.1414,0.1512,0.1546,0.1546,0.1546,0.1089,0.1414,0.1512,0.1546,0.1546,0.1546,0.1546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1758,2.6377,0.0
2024-12-16,Mexico,Google Organic Search,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0262,0.0262,0.0262,0.0262,0.0262,0.0262,0.0262,0.0262,0.0262,0.0262,0.0262,0.0262,0.0262,0.0262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-16,Mexico,Organic,141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.064,0.0689,0.0648,0.0681,0.0683,0.069,0.0693,0.064,0.0648,0.0681,0.0683,0.0689,0.069,0.0693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-16,Moldova,Google Ads,9,0.8767,0.8767,0.8767,0.8767,0.8767,0.8767,0.8767,0.0542,0.0542,0.0542,0.0542,0.0542,0.0542,0.0542,0.0542,0.0542,0.0542,0.0542,0.0542,0.0542,0.0542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0618,0.0,0.0
2024-12-16,Mongolia,Google Ads,5,2.1628,2.1628,2.1628,2.1721,2.1721,2.2876,2.2876,0.0513,0.0515,0.0513,0.0513,0.0515,0.0542,0.0542,0.0513,0.0513,0.0513,0.0515,0.0515,0.0542,0.0542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0237,0.0,0.0
2024-12-16,Mongolia,Organic,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0051,0.0059,0.0051,0.0059,0.0059,0.0059,0.0059,0.0051,0.0051,0.0059,0.0059,0.0059,0.0059,0.0059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-16,Montenegro,Google Ads,9,1.3096,1.3377,1.3377,1.3505,1.3505,1.3505,1.3505,0.058,0.0598,0.0593,0.0593,0.0598,0.0598,0.0598,0.058,0.0593,0.0593,0.0598,0.0598,0.0598,0.0598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0443,0.0,0.0
2024-12-16,Morocco,Google Ads,34,1.313,1.313,1.313,1.319,1.7071,1.7071,1.7071,0.0411,0.0535,0.0411,0.0411,0.0413,0.0535,0.0535,0.0411,0.0411,0.0411,0.0413,0.0535,0.0535,0.0535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0313,1.0647,0.0
2024-12-16,Morocco,Organic,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1001,0.1044,0.1001,0.1044,0.1044,0.1044,0.1044,0.1001,0.1001,0.1044,0.1044,0.1044,0.1044,0.1044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-16,Mozambique,Google Ads,3,11.0487,11.0487,11.0487,11.0487,11.0487,11.0487,11.0487,1.2307,1.2307,1.2307,1.2307,1.2307,1.2307,1.2307,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1.1307,1.1307,1.1307,1.1307,1.1307,1.1307,1.1307,0.1114,0.3342,0.0
2024-12-16,Mozambique,Organic,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0131,0.0131,0.0131,0.0131,0.0131,0.0131,0.0131,0.0131,0.0131,0.0131,0.0131,0.0131,0.0131,0.0131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-16,Myanmar,Google Ads,7,0.0604,0.0604,0.0604,0.0604,0.0604,0.0604,0.0604,0.0017,0.0017,0.0017,0.0017,0.0017,0.0017,0.0017,0.0017,0.0017,0.0017,0.0017,0.0017,0.0017,0.0017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0277,0.0,0.0
2024-12-16,Namibia,Google Ads,17,0.9633,0.9633,0.9633,0.9633,0.9633,0.9633,0.9633,0.0344,0.0344,0.0344,0.0344,0.0344,0.0344,0.0344,0.0344,0.0344,0.0344,0.0344,0.0344,0.0344,0.0344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0357,0.0,0.0
